year,season,season_order,title,author,publisher,date,description,ISBN,Github_permalink,google_thumbnail,google_smallThumbnail,Cover URL override,cover_url,Github thumbnail,Cover,Style,Man partially unclothed,Woman partially unclothed,Has POC,
2012,Fall,2,An Affair to Dismember,Elise Sax,Ballantine,10/30/12,Sax's series debut introduces a matchmaker-in-training who stumbles into a dangerous quagmire of murder and red-hot romance.,9.78035E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780345532220.jpg,http://books.google.com/books/content?id=SRXdUvNLbv4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=SRXdUvNLbv4C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=SRXdUvNLbv4C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2012,Fall,2,What an Earl Wants,Kasey Michaels,HQN,11/20/12,Michaels introduces a Regency series featuring four siblings whose family history includes a great deal of scandal and seduction.,9.78037E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780373776764.jpg,http://books.google.com/books/content?id=penU7fYzBBsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=penU7fYzBBsC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=penU7fYzBBsC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2012,Fall,2,Close Enough to Touch,Victoria Dahl,HQN,8/28/12,Dahl begins a series set in Wyoming by pairing up an L.A. makeup artist and a cowboy with his own Hollywood history.,9.78037E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780373776887.jpg,http://books.google.com/books/content?id=P4XKOh-ulUEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=P4XKOh-ulUEC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=P4XKOh-ulUEC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2012,Fall,2,Run the Risk,Lori Foster,HQN,9/25/12,Foster's new romantic suspense series starts with an undercover cop getting unexpectedly close to a reluctant witness.,9.78037E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780373776955.jpg,http://books.google.com/books/content?id=FcqP8KX-WYwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=FcqP8KX-WYwC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=FcqP8KX-WYwC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2012,Fall,2,Hidden Paradise,Janet Mullany,HQN,8/21/12,"Known for sexy stories centering on Jane Austen and her works (Bespelling Jane Austen, etc.), Mullany sends a Jane Austen scholar to an English resort that mimics Georgian-era entertaining, with plenty of erotic adventures behind the scenes.",9.78037E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780373777198.jpg,http://books.google.com/books/content?id=bByAP7cf4cYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=bByAP7cf4cYC&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=bByAP7cf4cYC&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,FALSE,TRUE,FALSE,
2012,Fall,2,Lesson in Romance,Harmony Evans,Kimani,9/18/12,Evans's sweet debut pairs up a renowned but illiterate jazz musician and a literacy teacher hired to teach him in secret.,9.78037E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780373862795.jpg,http://books.google.com/books/content?id=zt8GP87QpQgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=zt8GP87QpQgC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=zt8GP87QpQgC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,TRUE,
2012,Fall,2,Taste for Temptation,Phyllis Bourne,Kimani,10/16/12,"A woman who thinks the right diet will bring her happiness falls inconveniently hard for her neighbor, a struggling pastry chef with a fondness for curvy ladies.",9.78037E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780373862832.jpg,http://books.google.com/books/content?id=ruu30l6TtjoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=ruu30l6TtjoC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=ruu30l6TtjoC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,TRUE,
2012,Fall,2,Nauti Temptress,Lora Leigh,Berkley,11/6/12,"Leigh's bestselling Nauti Boys series naturally leads to Nauti Girls, beginning with this matchup of two survivors looking for peace who are instead plunged into danger.",9.78043E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780425245644.jpg,http://books.google.com/books/content?id=hepvDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=hepvDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=hepvDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2012,Fall,2,Burning Up,Anne Marsh,Kensington/Brava,10/30/12,Danger and sensuality light up this sexy contemporary romance as a daring smoke jumper fights to save the woman he loves from a deadly arsonist.,9.78076E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780758266811.jpg,http://books.google.com/books/content?id=joCWk23RFT4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=joCWk23RFT4C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=joCWk23RFT4C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2012,Fall,2,Lord Gray's List,Maggie Robinson,Kensington/Brava,11/27/12,"This first novel in Robinson's Regency-era London List series mixes quirky characters, unexpected plot twists, humor, and romantic tension.",9.78076E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780758269096.jpg,http://books.google.com/books/content?id=D81dVoXKLFMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=D81dVoXKLFMC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=D81dVoXKLFMC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2012,Fall,2,Taking the Reins,Kat Murray,Kensington/Brava,1/2/12,A woman inherits a near-bankrupt stud ranch and hires a sexy horse trainer to help her turn it around in this series launch from Murray (who also writes as Jeanette Murray).,9.78076E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780758281043.jpg,http://books.google.com/books/content?id=mD-MdReBm7sC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=mD-MdReBm7sC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=mD-MdReBm7sC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2012,Fall,2,Wicked Nights with a Proper Lady,Tiffany Clare,St. Martin's Paperbacks,10/30/12,"Clare's new historical series reunites old flames after a scandal and lengthy separation. Naturally, they want to make up for lost time--but are reluctant to trust each other.",9.78125E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781250008022.jpg,http://books.google.com/books/content?id=4x6N-QLEcBkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=4x6N-QLEcBkC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=4x6N-QLEcBkC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2012,Fall,2,Secrets of a Wedding Night,Valerie Bowman,St. Martin's Paperbacks,9/25/12,"A widowed countess distributes a pamphlet warning of the horrors of one's wedding night, only to be seduced by her former fianc̩, who wants her to print a retraction.",9.78125E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781250008954.jpg,http://books.google.com/books/content?id=PudBxAh0ZJ0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=PudBxAh0ZJ0C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=PudBxAh0ZJ0C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2012,Fall,2,Loving Lady Marcia,Kieran Kramer,St. Martin's Paperbacks,8/28/12,"In the House of Brady, three very lovely girls have hair of gold--but finding a match among the gentlemen of London is one comedy of errors that could bring down the house.",9.78125E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781250009883.jpg,http://books.google.com/books/content?id=_AkPQcyLGZIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=_AkPQcyLGZIC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=_AkPQcyLGZIC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2012,Fall,2,Wolfishly Yours,Lydia Dare,Sourcebooks Casablanca,11/1/12,Paranormal romance author Dare's sixth novel of Regency-era werewolves pairs up one of the untamed Hadley brothers with a wild werewolf from Louisiana.,9.7814E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781402263491.jpg,http://books.google.com/books/content?id=9dh2tgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=9dh2tgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=9dh2tgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2012,Fall,2,Deliver Me from Temptation,Tes Hilaire,Sourcebooks Casablanca,12/1/12,"In Hilaire's second Paladin Warriors paranormal, a duty-bound angelic warrior is bowled over by unexpected love.",9.7814E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781402264375.jpg,http://books.google.com/books/content?id=oQh_tgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=oQh_tgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=oQh_tgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2012,Fall,2,Savage Hunger,Terry Spear,Sourcebooks Casablanca,10/1/12,An army recruit meets her match in a were-jaguar she encounters in the Amazon rainforest.,9.7814E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781402266928.jpg,http://books.google.com/books/content?id=q7aXtgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=q7aXtgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=q7aXtgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2012,Fall,2,How to Tame a Willful Wife,Christy English,Sourcebooks Casablanca,11/1/12,"English sets her retelling of The Taming of the Shrew in Regency-era England, pairing an earl and army veteran with his commanding officer's high-spirited daughter.",9.7814E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781402270451.jpg,http://books.google.com/books/content?id=ChWBtgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=ChWBtgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=ChWBtgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2012,Fall,2,Waking Up with a Rake,Mia Marlowe and Connie Mason,Sourcebooks Casablanca,1/1/12,"Marlowe and Mason's third collaboration (after Lord of Fire and Ice), the first in their Regency Rakes series, draws on English history for the stories of unscrupulous men sent to seduce women and keep them from marrying the Prince Regent's brothers.",9.7814E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781402272400.jpg,http://books.google.com/books/content?id=PzJ9tgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=PzJ9tgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=PzJ9tgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2012,Fall,2,Demon's Curse,Alexa Egan,Pocket,12/26/12,Egan debuts with the first book in a dark and sexy historical paranormal series about shape-shifters in Regency-era England.,9.78145E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781451672909.jpg,http://books.google.com/books/content?id=UaOnIvaWn-cC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=UaOnIvaWn-cC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1336398852i/13547477.jpg,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1336398852i/13547477.jpg,,,Photorealistic,TRUE,FALSE,FALSE,
2012,Fall,2,Badlands Bride,Adrianne Wood,Pocket,11/27/12,Debut novelist Wood sets this steamy western in the Colorado badlands.,9.78145E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781451698244.jpg,http://books.google.com/books/content?id=diq5uAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=diq5uAAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1351543758i/13578098.jpg,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1351543758i/13578098.jpg,,,Photorealistic,TRUE,FALSE,FALSE,
2013,Spring,1,An English Bride in Scotland,Lynsay Sands,Avon,25-Jun,"Sands, author of the Argeneau vampire series and countless historical romances, begins a historical series set in the highlands of Scotland. 175,000-copy announced first printing.",9.78006E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780061963117.jpg,http://books.google.com/books/content?id=j_TzngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=j_TzngEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=j_TzngEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2013,Spring,1,Sins of a Ruthless Rogue,Anna Randol,Avon,Mar. 26,"Amid the glittering palaces of Russia and the noble houses of London, a woman must call upon a dangerous man from her past.",9.78006E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780062231352.jpg,http://books.google.com/books/content?id=5GVBLgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=5GVBLgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=5GVBLgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2013,Spring,1,Any Duchess Will Do,Tessa Dare,Avon,28-May,"Dare continues her bestselling Spindle Cove historical series with a Pygmalion story in which a barmaid becomes a duchess. 150,000-copy announced first printing.",9.78006E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780062240125.jpg,http://books.google.com/books/content?id=5spmLwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=5spmLwEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=5spmLwEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2013,Spring,1,The Wild Ones,M. Leighton,Berkley,Mar. 5,"The bestselling contemporary romance e-book, now from Berkley in both e-book and physical editions.",9.78043E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780425267806.jpg,http://books.google.com/books/content?id=G5KNEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=G5KNEAAAQBAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=G5KNEAAAQBAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
